Freq.	S11(v1)	S21(v1)	S12(v1)	S22(v1)
1.44844844844845e+09	(-4.09283049386687e-02dB,1.64689558148117e+02°)	(-2.02825609010420e+01dB,1.65760007037954e+02°)	(-2.02825609010420e+01dB,1.65760007037954e+02°)	(-4.08902405938717e-02dB,-1.31681043179235e+01°)
1.45245245245245e+09	(-4.14743898295058e-02dB,1.64632025236071e+02°)	(-2.02252174832189e+01dB,1.65705435645389e+02°)	(-2.02252174832189e+01dB,1.65705435645389e+02°)	(-4.14363032666320e-02dB,-1.32197165969558e+01°)
1.45645645645646e+09	(-4.20268358911490e-02dB,1.64574334737009e+02°)	(-2.01679735766460e+01dB,1.65650706649052e+02°)	(-2.01679735766460e+01dB,1.65650706649052e+02°)	(-4.19887269976133e-02dB,-1.32714864753647e+01°)
1.46046046046046e+09	(-4.25857112119328e-02dB,1.64516485694798e+02°)	(-2.01108284034190e+01dB,1.65595819092859e+02°)	(-2.01108284034190e+01dB,1.65595819092859e+02°)	(-4.25475798745342e-02dB,-1.33234149093165e+01°)
1.46446446446446e+09	(-4.31510846187634e-02dB,1.64458477147094e+02°)	(-2.00537811915353e+01dB,1.65540772014517e+02°)	(-2.00537811915353e+01dB,1.65540772014517e+02°)	(-4.31129307236991e-02dB,-1.33755028611833e+01°)
1.46846846846847e+09	(-4.37230256859290e-02dB,1.64400308125302e+02°)	(-1.99968311748325e+01dB,1.65485564445477e+02°)	(-1.99968311748325e+01dB,1.65485564445477e+02°)	(-4.36848491187869e-02dB,-1.34277512995933e+01°)
1.47247247247247e+09	(-4.43016047440206e-02dB,1.64341977654518e+02°)	(-1.99399775929268e+01dB,1.65430195410885e+02°)	(-1.99399775929268e+01dB,1.65430195410885e+02°)	(-4.42634053897659e-02dB,-1.34801611994799e+01°)
1.47647647647648e+09	(-4.48868928889684e-02dB,1.64283484753483e+02°)	(-1.98832196911525e+01dB,1.65374663929529e+02°)	(-1.98832196911525e+01dB,1.65374663929529e+02°)	(-4.48486706319461e-02dB,-1.35327335421328e+01°)
1.48048048048048e+09	(-4.54789619912039e-02dB,1.64224828434530e+02°)	(-1.98265567205030e+01dB,1.65318969013788e+02°)	(-1.98265567205030e+01dB,1.65318969013788e+02°)	(-4.54407167151376e-02dB,-1.35854693152484e+01°)
1.48448448448448e+09	(-4.60778847049346e-02dB,1.64166007703537e+02°)	(-1.97699879375720e+01dB,1.65263109669584e+02°)	(-1.97699879375720e+01dB,1.65263109669584e+02°)	(-4.60396162929065e-02dB,-1.36383695129813e+01°)
1.48848848848849e+09	(-4.66837344775472e-02dB,1.64107021559868e+02°)	(-1.97135126044959e+01dB,1.65207084896328e+02°)	(-1.97135126044959e+01dB,1.65207084896328e+02°)	(-4.66454428120115e-02dB,-1.36914351359957e+01°)
1.49249249249249e+09	(-4.72965855591290e-02dB,1.64047868996329e+02°)	(-1.96571299888972e+01dB,1.65150893686867e+02°)	(-1.96571299888972e+01dB,1.65150893686867e+02°)	(-4.72582705218858e-02dB,-1.37446671915175e+01°)
1.49649649649650e+09	(-4.79165130121266e-02dB,1.63988548999110e+02°)	(-1.96008393638285e+01dB,1.65094535027435e+02°)	(-1.96008393638285e+01dB,1.65094535027435e+02°)	(-4.78781744843402e-02dB,-1.37980666933871e+01°)
1.50050050050050e+09	(-4.85435927211167e-02dB,1.63929060547733e+02°)	(-1.95446400077175e+01dB,1.65038007897597e+02°)	(-1.95446400077175e+01dB,1.65038007897597e+02°)	(-4.85052305832856e-02dB,-1.38516346621117e+01°)
1.50450450450450e+09	(-4.91779014027212e-02dB,1.63869402615000e+02°)	(-1.94885312043126e+01dB,1.64981311270197e+02°)	(-1.94885312043126e+01dB,1.64981311270197e+02°)	(-4.91395155346986e-02dB,-1.39053721249193e+01°)
1.50850850850851e+09	(-4.98195166156448e-02dB,1.63809574166940e+02°)	(-1.94325122426301e+01dB,1.64924444111303e+02°)	(-1.94325122426301e+01dB,1.64924444111303e+02°)	(-4.97811068966059e-02dB,-1.39592801158117e+01°)
1.51251251251251e+09	(-5.04685167708473e-02dB,1.63749574162754e+02°)	(-1.93765824169011e+01dB,1.64867405380155e+02°)	(-1.93765824169011e+01dB,1.64867405380155e+02°)	(-5.04300830793071e-02dB,-1.40133596756194e+01°)
1.51651651651652e+09	(-5.11249811418564e-02dB,1.63689401554756e+02°)	(-1.93207410265200e+01dB,1.64810194029109e+02°)	(-1.93207410265200e+01dB,1.64810194029109e+02°)	(-5.10865233556442e-02dB,-1.40676118520556e+01°)
1.52052052052052e+09	(-5.17889898752115e-02dB,1.63629055288327e+02°)	(-1.92649873759934e+01dB,1.64752809003582e+02°)	(-1.92649873759934e+01dB,1.64752809003582e+02°)	(-5.17505078714876e-02dB,-1.41220376997717e+01°)
1.52452452452452e+09	(-5.24606240010483e-02dB,1.63568534301850e+02°)	(-1.92093207748903e+01dB,1.64695249241998e+02°)	(-1.92093207748903e+01dB,1.64695249241998e+02°)	(-5.24221176562773e-02dB,-1.41766382804126e+01°)
1.52852852852853e+09	(-5.31399654438299e-02dB,1.63507837526663e+02°)	(-1.91537405377925e+01dB,1.64637513675727e+02°)	(-1.91537405377925e+01dB,1.64637513675727e+02°)	(-5.31014346337919e-02dB,-1.42314146626725e+01°)
1.53253253253253e+09	(-5.38270970332113e-02dB,1.63446963886994e+02°)	(-1.90982459842457e+01dB,1.64579601229037e+02°)	(-1.90982459842457e+01dB,1.64579601229037e+02°)	(-5.37885416329747e-02dB,-1.42863679223515e+01°)
1.53653653653654e+09	(-5.45221025150592e-02dB,1.63385912299911e+02°)	(-1.90428364387125e+01dB,1.64521510819030e+02°)	(-1.90428364387125e+01dB,1.64521510819030e+02°)	(-5.44835223989994e-02dB,-1.43414991424122e+01°)
1.54054054054054e+09	(-5.52250665626132e-02dB,1.63324681675261e+02°)	(-1.89875112305242e+01dB,1.64463241355589e+02°)	(-1.89875112305242e+01dB,1.64463241355589e+02°)	(-5.51864616043903e-02dB,-1.43968094130372e+01°)
1.54454454454454e+09	(-5.59360747877989e-02dB,1.63263270915613e+02°)	(-1.89322696938354e+01dB,1.64404791741316e+02°)	(-1.89322696938354e+01dB,1.64404791741316e+02°)	(-5.58974448603549e-02dB,-1.44522998316866e+01°)
1.54854854854855e+09	(-5.66552137526911e-02dB,1.63201678916202e+02°)	(-1.88771111675776e+01dB,1.64346160871480e+02°)	(-1.88771111675776e+01dB,1.64346160871480e+02°)	(-5.66165587282479e-02dB,-1.45079715031564e+01°)
1.55255255255255e+09	(-5.73825709811315e-02dB,1.63139904564866e+02°)	(-1.88220349954151e+01dB,1.64287347633951e+02°)	(-1.88220349954151e+01dB,1.64287347633951e+02°)	(-5.73438907311885e-02dB,-1.45638255396369e+01°)
1.55655655655656e+09	(-5.81182349705051e-02dB,1.63077946741991e+02°)	(-1.87670405256999e+01dB,1.64228350909149e+02°)	(-1.87670405256999e+01dB,1.64228350909149e+02°)	(-5.80795293658171e-02dB,-1.46198630607721e+01°)
1.56056056056056e+09	(-5.88622952036733e-02dB,1.63015804320450e+02°)	(-1.87121271114289e+01dB,1.64169169569976e+02°)	(-1.87121271114289e+01dB,1.64169169569976e+02°)	(-5.88235641142546e-02dB,-1.46760851937190e+01°)
1.56456456456456e+09	(-5.96148421610606e-02dB,1.62953476165541e+02°)	(-1.86572941102008e+01dB,1.64109802481764e+02°)	(-1.86572941102008e+01dB,1.64109802481764e+02°)	(-5.95760854561858e-02dB,-1.47324930732076e+01°)
1.56856856856857e+09	(-6.03759673329239e-02dB,1.62890961134931e+02°)	(-1.86025408841740e+01dB,1.64050248502207e+02°)	(-1.86025408841740e+01dB,1.64050248502207e+02°)	(-6.03371848811080e-02dB,-1.47890878416017e+01°)
1.57257257257257e+09	(-6.11457632317623e-02dB,1.62828258078590e+02°)	(-1.85478668000253e+01dB,1.63990506481306e+02°)	(-1.85478668000253e+01dB,1.63990506481306e+02°)	(-6.11069549007601e-02dB,-1.48458706489598e+01°)
1.57657657657658e+09	(-6.19243234049110e-02dB,1.62765365838734e+02°)	(-1.84932712289088e+01dB,1.63930575261305e+02°)	(-1.84932712289088e+01dB,1.63930575261305e+02°)	(-6.18854890617094e-02dB,-1.49028426530962e+01°)
1.58058058058058e+09	(-6.27117424473050e-02dB,1.62702283249758e+02°)	(-1.84387535464163e+01dB,1.63870453676630e+02°)	(-1.84387535464163e+01dB,1.63870453676630e+02°)	(-6.26728819581178e-02dB,-1.49600050196435e+01°)
1.58458458458458e+09	(-6.35081160144053e-02dB,1.62639009138179e+02°)	(-1.83843131325373e+01dB,1.63810140553822e+02°)	(-1.83843131325373e+01dB,1.63810140553822e+02°)	(-6.34692292446739e-02dB,-1.50173589221146e+01°)
1.58858858858859e+09	(-6.43135408353140e-02dB,1.62575542322571e+02°)	(-1.83299493716208e+01dB,1.63749634711484e+02°)	(-1.83299493716208e+01dB,1.63749634711484e+02°)	(-6.42746276496814e-02dB,-1.50749055419657e+01°)
1.59259259259259e+09	(-6.51281147260551e-02dB,1.62511881613498e+02°)	(-1.82756616523366e+01dB,1.63688934960206e+02°)	(-1.82756616523366e+01dB,1.63688934960206e+02°)	(-6.50891749883797e-02dB,-1.51326460686598e+01°)
1.59659659659660e+09	(-6.59519366030428e-02dB,1.62448025813456e+02°)	(-1.82214493676381e+01dB,1.63628040102511e+02°)	(-1.82214493676381e+01dB,1.63628040102511e+02°)	(-6.59129701763791e-02dB,-1.51905816997306e+01°)
1.60060060060060e+09	(-6.67851064967301e-02dB,1.62383973716806e+02°)	(-1.81673119147254e+01dB,1.63566948932784e+02°)	(-1.81673119147254e+01dB,1.63566948932784e+02°)	(-6.67461132433263e-02dB,-1.52487136408467e+01°)
1.60460460460460e+09	(-6.76277255654456e-02dB,1.62319724109707e+02°)	(-1.81132486950089e+01dB,1.63505660237209e+02°)	(-1.81132486950089e+01dB,1.63505660237209e+02°)	(-6.75887053467310e-02dB,-1.53070431058765e+01°)
1.60860860860861e+09	(-6.84798961094164e-02dB,1.62255275770055e+02°)	(-1.80592591140736e+01dB,1.63444172793706e+02°)	(-1.80592591140736e+01dB,1.63444172793706e+02°)	(-6.84408487860051e-02dB,-1.53655713169539e+01°)
1.61261261261261e+09	(-6.93417215849825e-02dB,1.62190627467414e+02°)	(-1.80053425816445e+01dB,1.63382485371862e+02°)	(-1.80053425816445e+01dB,1.63382485371862e+02°)	(-6.93026470166564e-02dB,-1.54242995045436e+01°)
1.61661661661662e+09	(-7.02133066190064e-02dB,1.62125777962950e+02°)	(-1.79514985115516e+01dB,1.63320596732867e+02°)	(-1.79514985115516e+01dB,1.63320596732867e+02°)	(-7.01742046647143e-02dB,-1.54832289075080e+01°)
1.62062062062062e+09	(-7.10947570234766e-02dB,1.62060726009365e+02°)	(-1.78977263216964e+01dB,1.63258505629444e+02°)	(-1.78977263216964e+01dB,1.63258505629444e+02°)	(-7.10556275413190e-02dB,-1.55423607731738e+01°)
1.62462462462462e+09	(-7.19861798103198e-02dB,1.61995470350829e+02°)	(-1.78440254340186e+01dB,1.63196210805785e+02°)	(-1.78440254340186e+01dB,1.63196210805785e+02°)	(-7.19470226575511e-02dB,-1.56016963573997e+01°)
1.62862862862863e+09	(-7.28876832064004e-02dB,1.61930009722911e+02°)	(-1.77903952744633e+01dB,1.63133710997482e+02°)	(-1.77903952744633e+01dB,1.63133710997482e+02°)	(-7.28484982394151e-02dB,-1.56612369246437e+01°)
1.63263263263263e+09	(-7.37993766687403e-02dB,1.61864342852514e+02°)	(-1.77368352729493e+01dB,1.63071004931457e+02°)	(-1.77368352729493e+01dB,1.63071004931457e+02°)	(-7.37601637430690e-02dB,-1.57209837480322e+01°)
1.63663663663664e+09	(-7.47213708999405e-02dB,1.61798468457804e+02°)	(-1.76833448633372e+01dB,1.63008091325896e+02°)	(-1.76833448633372e+01dB,1.63008091325896e+02°)	(-7.46821298702390e-02dB,-1.57809381094285e+01°)
1.64064064064064e+09	(-7.56537778638140e-02dB,1.61732385248138e+02°)	(-1.76299234833987e+01dB,1.62944968890177e+02°)	(-1.76299234833987e+01dB,1.62944968890177e+02°)	(-7.56145085838582e-02dB,-1.58411012995025e+01°)
1.64464464464464e+09	(-7.65967108012411e-02dB,1.61666091923998e+02°)	(-1.75765705747860e+01dB,1.62881636324800e+02°)	(-1.75765705747860e+01dB,1.62881636324800e+02°)	(-7.65574131239178e-02dB,-1.59014746178004e+01°)
1.64864864864865e+09	(-7.75502842462268e-02dB,1.61599587176919e+02°)	(-1.75232855830024e+01dB,1.62818092321319e+02°)	(-1.75232855830024e+01dB,1.62818092321319e+02°)	(-7.75109580235262e-02dB,-1.59620593728156e+01°)
1.65265265265265e+09	(-7.85146140421990e-02dB,1.61532869689418e+02°)	(-1.74700679573729e+01dB,1.62754335562269e+02°)	(-1.74700679573729e+01dB,1.62754335562269e+02°)	(-7.84752591252053e-02dB,-1.60228568820592e+01°)
1.65665665665666e+09	(-7.94898173585164e-02dB,1.61465938134922e+02°)	(-1.74169171510152e+01dB,1.62690364721093e+02°)	(-1.74169171510152e+01dB,1.62690364721093e+02°)	(-7.94504335974062e-02dB,-1.60838684721321e+01°)
1.66066066066066e+09	(-8.04760127072136e-02dB,1.61398791177696e+02°)	(-1.73638326208121e+01dB,1.62626178462076e+02°)	(-1.73638326208121e+01dB,1.62626178462076e+02°)	(-8.04365999512383e-02dB,-1.61450954787968e+01°)
1.66466466466466e+09	(-8.14733199599701e-02dB,1.61331427472772e+02°)	(-1.73108138273835e+01dB,1.62561775440263e+02°)	(-1.73108138273835e+01dB,1.62561775440263e+02°)	(-8.14338780574520e-02dB,-1.62065392470499e+01°)
1.66866866866867e+09	(-8.24818603653224e-02dB,1.61263845665873e+02°)	(-1.72578602350596e+01dB,1.62497154301395e+02°)	(-1.72578602350596e+01dB,1.62497154301395e+02°)	(-8.24423891636484e-02dB,-1.62682011311954e+01°)
1.67267267267267e+09	(-8.35017565661041e-02dB,1.61196044393342e+02°)	(-1.72049713118543e+01dB,1.62432313681830e+02°)	(-1.72049713118543e+01dB,1.62432313681830e+02°)	(-8.34622559117153e-02dB,-1.63300824949187e+01°)
1.67667667667668e+09	(-8.45331326171379e-02dB,1.61128022282065e+02°)	(-1.71521465294391e+01dB,1.62367252208469e+02°)	(-1.71521465294391e+01dB,1.62367252208469e+02°)	(-8.44936023555206e-02dB,-1.63921847113600e+01°)
1.68068068068068e+09	(-8.55761140031635e-02dB,1.61059777949400e+02°)	(-1.70993853631177e+01dB,1.62301968498684e+02°)	(-1.70993853631177e+01dB,1.62301968498684e+02°)	(-8.55365539788405e-02dB,-1.64545091631901e+01°)
1.68468468468468e+09	(-8.66308276570256e-02dB,1.60991310003099e+02°)	(-1.70466872918015e+01dB,1.62236461160241e+02°)	(-1.70466872918015e+01dB,1.62236461160241e+02°)	(-8.65912377135551e-02dB,-1.65170572426846e+01°)
1.68868868868869e+09	(-8.76974019781029e-02dB,1.60922617041231e+02°)	(-1.69940517979844e+01dB,1.62170728791223e+02°)	(-1.69940517979844e+01dB,1.62170728791223e+02°)	(-8.76577819580514e-02dB,-1.65798303518009e+01°)
1.69269269269269e+09	(-8.87759668509975e-02dB,1.60853697652109e+02°)	(-1.69414783677197e+01dB,1.62104769979956e+02°)	(-1.69414783677197e+01dB,1.62104769979956e+02°)	(-8.87363165959547e-02dB,-1.66428299022535e+01°)
1.69669669669670e+09	(-8.98666536644914e-02dB,1.60784550414210e+02°)	(-1.68889664905961e+01dB,1.62038583304929e+02°)	(-1.68889664905961e+01dB,1.62038583304929e+02°)	(-8.98269730150367e-02dB,-1.67060573155919e+01°)
1.70070070070070e+09	(-9.09695953307567e-02dB,1.60715173896101e+02°)	(-1.68365156597153e+01dB,1.61972167334721e+02°)	(-1.68365156597153e+01dB,1.61972167334721e+02°)	(-9.09298841264773e-02dB,-1.67695140232773e+01°)
1.70470470470470e+09	(-9.20849263048425e-02dB,1.60645566656358e+02°)	(-1.67841253716695e+01dB,1.61905520627919e+02°)	(-1.67841253716695e+01dB,1.61905520627919e+02°)	(-9.20451843842943e-02dB,-1.68332014667612e+01°)
1.70870870870871e+09	(-9.32127826044246e-02dB,1.60575727243487e+02°)	(-1.67317951265195e+01dB,1.61838641733041e+02°)	(-1.67317951265195e+01dB,1.61838641733041e+02°)	(-9.31730098051461e-02dB,-1.68971210975636e+01°)
1.71271271271271e+09	(-9.43533018298413e-02dB,1.60505654195847e+02°)	(-1.66795244277733e+01dB,1.61771529188457e+02°)	(-1.66795244277733e+01dB,1.61771529188457e+02°)	(-9.43134979883362e-02dB,-1.69612743773524e+01°)
1.71671671671672e+09	(-9.55066231844026e-02dB,1.60435346041569e+02°)	(-1.66273127823656e+01dB,1.61704181522307e+02°)	(-1.66273127823656e+01dB,1.61704181522307e+02°)	(-9.54667881361254e-02dB,-1.70256627780229e+01°)
1.72072072072072e+09	(-9.66728874949847e-02dB,1.60364801298477e+02°)	(-1.65751597006371e+01dB,1.61636597252425e+02°)	(-1.65751597006371e+01dB,1.61636597252425e+02°)	(-9.66330210743484e-02dB,-1.70902877817784e+01°)
1.72472472472472e+09	(-9.78522372329193e-02dB,1.60294018474006e+02°)	(-1.65230646963149e+01dB,1.61568774886255e+02°)	(-1.65230646963149e+01dB,1.61568774886255e+02°)	(-9.78123392732563e-02dB,-1.71551508812105e+01°)
1.72872872872873e+09	(-9.90448165351641e-02dB,1.60222996065121e+02°)	(-1.64710272864930e+01dB,1.61500712920771e+02°)	(-1.64710272864930e+01dB,1.61500712920771e+02°)	(-9.90048868687491e-02dB,-1.72202535793807e+01°)
1.73273273273273e+09	(-1.00250771225784e-01dB,1.60151732558235e+02°)	(-1.64190469916135e+01dB,1.61432409842394e+02°)	(-1.64190469916135e+01dB,1.61432409842394e+02°)	(-1.00210809683793e-01dB,-1.72855973899025e+01°)
1.73673673673674e+09	(-1.01470248837720e-01dB,1.60080226429127e+02°)	(-1.63671233354484e+01dB,1.61363864126910e+02°)	(-1.63671233354484e+01dB,1.61363864126910e+02°)	(-1.01430255250251e-01dB,-1.73511838370235e+01°)
1.74074074074074e+09	(-1.02703398634880e-01dB,1.60008476142857e+02°)	(-1.63152558450815e+01dB,1.61295074239389e+02°)	(-1.63152558450815e+01dB,1.61295074239389e+02°)	(-1.02663372830917e-01dB,-1.74170144557087e+01°)
1.74474474474474e+09	(-1.03950371634527e-01dB,1.59936480153687e+02°)	(-1.62634440508911e+01dB,1.61226038634097e+02°)	(-1.62634440508911e+01dB,1.61226038634097e+02°)	(-1.03910313441946e-01dB,-1.74830907917241e+01°)
1.74874874874875e+09	(-1.05211320629991e-01dB,1.59864236904990e+02°)	(-1.62116874865333e+01dB,1.61156755754417e+02°)	(-1.62116874865333e+01dB,1.61156755754417e+02°)	(-1.05171229875542e-01dB,-1.75494144017205e+01°)
1.75275275275275e+09	(-1.06486400213699e-01dB,1.59791744829173e+02°)	(-1.61599856889251e+01dB,1.61087224032758e+02°)	(-1.61599856889251e+01dB,1.61087224032758e+02°)	(-1.06446276722998e-01dB,-1.76159868533188e+01°)
1.75675675675676e+09	(-1.07775766800523e-01dB,1.59719002347586e+02°)	(-1.61083381982291e+01dB,1.61017441890478e+02°)	(-1.61083381982291e+01dB,1.61017441890478e+02°)	(-1.07735610398040e-01dB,-1.76828097251945e+01°)
1.76076076076076e+09	(-1.09079578651478e-01dB,1.59646007870437e+02°)	(-1.60567445578375e+01dB,1.60947407737790e+02°)	(-1.60567445578375e+01dB,1.60947407737790e+02°)	(-1.09039389160533e-01dB,-1.77498846071643e+01°)
1.76476476476476e+09	(-1.10397995897730e-01dB,1.59572759796709e+02°)	(-1.60052043143575e+01dB,1.60877119973681e+02°)	(-1.60052043143575e+01dB,1.60877119973681e+02°)	(-1.10357773140466e-01dB,-1.78172131002718e+01°)
1.76876876876877e+09	(-1.11731180564962e-01dB,1.59499256514069e+02°)	(-1.59537170175966e+01dB,1.60806576985823e+02°)	(-1.59537170175966e+01dB,1.60806576985823e+02°)	(-1.11690924362348e-01dB,-1.78847968168751e+01°)
1.77277277277277e+09	(-1.13079296598070e-01dB,1.59425496398784e+02°)	(-1.59022822205488e+01dB,1.60735777150487e+02°)	(-1.59022822205488e+01dB,1.60735777150487e+02°)	(-1.13039006769893e-01dB,-1.79526373807335e+01°)
1.77677677677678e+09	(-1.14442509886233e-01dB,1.59351477815629e+02°)	(-1.58508994793807e+01dB,1.60664718832451e+02°)	(-1.58508994793807e+01dB,1.60664718832451e+02°)	(-1.14402186251073e-01dB,-1.80207364270963e+01°)
1.78078078078078e+09	(-1.15820988288313e-01dB,1.59277199117803e+02°)	(-1.57995683534189e+01dB,1.60593400384917e+02°)	(-1.57995683534189e+01dB,1.60593400384917e+02°)	(-1.15780630663542e-01dB,-1.80890956027909e+01°)
1.78478478478478e+09	(-1.17214901658628e-01dB,1.59202658646835e+02°)	(-1.57482884051371e+01dB,1.60521820149417e+02°)	(-1.57482884051371e+01dB,1.60521820149417e+02°)	(-1.17174509860393e-01dB,-1.81577165663123e+01°)
1.78878878878879e+09	(-1.18624421873093e-01dB,1.59127854732498e+02°)	(-1.56970592001441e+01dB,1.60449976455727e+02°)	(-1.56970592001441e+01dB,1.60449976455727e+02°)	(-1.18583995716308e-01dB,-1.82266009879126e+01°)
1.79279279279279e+09	(-1.20049722855731e-01dB,1.59052785692719e+02°)	(-1.56458803071721e+01dB,1.60377867621774e+02°)	(-1.56458803071721e+01dB,1.60377867621774e+02°)	(-1.20009262154063e-01dB,-1.82957505496911e+01°)
1.79679679679680e+09	(-1.21490980605553e-01dB,1.58977449833484e+02°)	(-1.55947512980656e+01dB,1.60305491953546e+02°)	(-1.55947512980656e+01dB,1.60305491953546e+02°)	(-1.21450485171416e-01dB,-1.83651669456855e+01°)
1.80080080080080e+09	(-1.22948373223838e-01dB,1.58901845448751e+02°)	(-1.55436717477709e+01dB,1.60232847745003e+02°)	(-1.55436717477709e+01dB,1.60232847745003e+02°)	(-1.22907842868372e-01dB,-1.84348518819631e+01°)
1.80480480480480e+09	(-1.24422080941795e-01dB,1.58825970820356e+02°)	(-1.54926412343255e+01dB,1.60159933277980e+02°)	(-1.54926412343255e+01dB,1.60159933277980e+02°)	(-1.24381515474853e-01dB,-1.85048070767126e+01°)
1.80880880880881e+09	(-1.25912286148601e-01dB,1.58749824217920e+02°)	(-1.54416593388487e+01dB,1.60086746822099e+02°)	(-1.54416593388487e+01dB,1.60086746822099e+02°)	(-1.25871685378749e-01dB,-1.85750342603366e+01°)
1.81281281281281e+09	(-1.27419173419877e-01dB,1.58673403898758e+02°)	(-1.53907256455321e+01dB,1.60013286634676e+02°)	(-1.53907256455321e+01dB,1.60013286634676e+02°)	(-1.27378537154372e-01dB,-1.86455351755445e+01°)
1.81681681681682e+09	(-1.28942929546539e-01dB,1.58596708107786e+02°)	(-1.53398397416310e+01dB,1.59939550960624e+02°)	(-1.53398397416310e+01dB,1.59939550960624e+02°)	(-1.28902257591315e-01dB,-1.87163115774464e+01°)
1.82082082082082e+09	(-1.30483743564076e-01dB,1.58519735077422e+02°)	(-1.52890012174560e+01dB,1.59865538032362e+02°)	(-1.52890012174560e+01dB,1.59865538032362e+02°)	(-1.30443035723740e-01dB,-1.87873652336467e+01°)
1.82482482482482e+09	(-1.32041806782251e-01dB,1.58442483027498e+02°)	(-1.52382096663652e+01dB,1.59791246069718e+02°)	(-1.52382096663652e+01dB,1.59791246069718e+02°)	(-1.32001062860065e-01dB,-1.88586979243389e+01°)
